asn,asn_name,asn_org,attacks,unique_ips,max_risk_score,risk_level,risk_reasons,tor_exit_ips,spamhaus_drop_hits,spamhaus_asndrop,bph_flag,bph_label,bph_confidence
AS8047,,,18,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS52871,,,17,3,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS5378,unspecified,Vodafone Limited,17,3,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2,0,0,False,False,,
AS11878,,,17,2,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS209413,DEDIK-CH,DEDIKIO-MNT,17,2,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS209702,SOLDATOV-AS,SOLDATOV ALEXEY VALEREVICH,17,2,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS37049,,,17,2,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS4809,,,17,2,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS9341,,,17,2,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS198616,,,17,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS202105,WafaiNet-AS,Al wafai International For Communication and Information Technology LLC,17,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS207847,CloudBlast,cloudblast.io,17,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS212337,PatrasBroadband,LamdaHellixNOC-MNT,17,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS262145,262145,Cooperativa de Electrificación Rural de San Carlos R.L. (Coopelesca R.L.),17,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS262551,,,17,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS266848,,,17,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS27284,FOURPLEX-ASN,Fourplex Telecom LLC,17,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS35530,PROLINE,MNT-PROLINE,17,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS62217,,,17,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS62651,NETPROTECT-DP,"Strong Technology, LLC.",17,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS9335,NTPCL-AS-AP,National Telecom Public Company Limited,17,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS3549,,,16,4,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2,0,0,False,False,,
AS44486,SYNLINQ,mnt-synlinq,16,3,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2,0,0,False,False,,
AS28658,,,16,2,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2,0,0,False,False,,
AS9694,,,16,2,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2,0,0,False,False,,
AS13099,AET-AS,AET-MNT,16,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS141015,,,16,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS149703,,,16,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS15964,ORG-IA6-AFRINIC,TONYE Antoine Joseph Junior,16,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS16125,CHERRYSERVERS1-AS,Cherry Servers NOC,16,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS16223,,,16,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS197035,,,16,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS197793,GIGABIT-NET,Artem Molchanov,16,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS198545,FLEXNETWORK-AS,Clement RIGUIDEL,16,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS204170,awasr,Ali Al Harthy,16,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS210423,,,16,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS213024,StarTelecom,GRINOCAM-MNT,16,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS216154,,,16,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS262934,,,16,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS263699,,,16,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS266703,,,16,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS267916,,,16,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS269943,269943,LUQUE FEDERICO GASTON (NEWFIX),16,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS270026,270026,"RED SERVITEL, CA",16,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS271907,271907,COLNETWORK C.A.,16,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS272122,272122,"TELECOMUNICACIONES G-NETWORK, C.A.",16,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS273270,273270,RADIOCOMUNICACIONES DE IXMIQUILPAN SA DE CV,16,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS274103,,,16,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS27979,,,16,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS28548,,,16,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS3254,,,16,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS328482,,,16,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS35047,,,16,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS35394,,,16,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS35800,TV-Optimum-AS,EIN-MNT,16,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS36974,,,16,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS39315,,,16,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS39431,ARGOCOM-AS,Andriy Bortey,16,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS53088,ASN53088,FORNET COMUNICACOES LTDA,16,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS59623,,,16,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS59847,,,16,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS9617,,,16,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS216312,,,15,2,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS24186,,,15,2,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2,0,0,False,False,,
AS265981,ASN265981,Linknet Telecomunicações LTDA,15,2,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS268605,ASN268605,SRG TELECOM LTDA,15,2,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2,0,0,False,False,,
AS12874,FASTWEB,FASTWEB-MNT,15,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS134294,RPWORLDTELECOM-AS,IRT-RPWORLDTELECOM-IN,15,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS138886,DBN-AS-ID,Reza Ronny Hermawan,15,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS139659,LUCID-AS-AP,IRT-LUCID-HK,15,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS205090,,,15,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS210457,KYONIX,Kyonix Administrative Department,15,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS263766,,,15,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS265634,265634,JR INTERCOM S.R.L,15,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS266423,ASN266423,CONNECTVY TELECOMUNICACOES LTDA,15,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS272038,272038,VASCONI IVAN GONZALO (CONTINENTAL INTERNET),15,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS52180,,,15,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS58689,ICCNET-DHK-BD,ICC COMMUNICATION - Network Administrator,15,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS6364,ATLANTIC-NET-1,"Atlantic.net, Inc.",15,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS199739,,,14,3,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2,0,0,False,False,,
AS202254,LDL,BARIS KIZILDERE,14,2,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS131706,,,14,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS135226,,,14,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS135268,ASBPL-AS,manager admin,14,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS135346,,,14,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS140197,NCSPL-AS,IRT-NCSPL-IN,14,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS20626,,,14,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS264754,264754,SWISSNET S.R.L.,14,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS272035,272035,QUINTAS.NET S.R.L,14,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS328583,ORG-CTC2-AFRINIC,Werner Stoffberg,14,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS52765,ASN52765,MAXXNET TELECOM,14,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS64286,LOGICWEB,LogicWeb Inc.,14,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS7482,,,14,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS211138,PRIVATEHOSTING-NET,Abuse contact role object,13,2,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2,0,0,False,False,,
AS136384,,,13,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS200729,,,13,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS20294,,,13,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS210924,SSDNetworks,mnt-uk-ssdnetworks1-1,13,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS212221,RO-EFX-AS,FX-SOFT-MNT,13,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS212317,,,13,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS263582,,,13,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS265810,265810,COOPERATIVA DE SERVICIOS PUBLICOS ALTOS DE CHIPION LTDA,13,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS266539,,,13,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS270021,,,13,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS29436,ASN-IMPERIAL,IMPERIAL-MNT,13,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS41034,IMPULS-AS,IMPULS-RIPE-MNT,13,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS43661,QIPCONNECT,Vladislav Klimanskiy,13,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS44061,,,13,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS47898,,,13,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS50340,,,13,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS52263,,,13,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS7377,UCSD,"University of California, San Diego",13,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS2497,IIJ,Japan Network Information Center,12,2,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2,0,0,False,False,,
AS262587,,,12,2,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS132497,,,12,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS139967,YAMNET-AS-ID,IRT-YAMNET-ID,12,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS153884,UMMAHHOST-AS-AP,UMMAH HOST administrator,12,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS1659,ERX-TANET-ASN1,TANET ADMIN,12,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS1916,ASN1916,Rede Nacional de Ensino e Pesquisa,12,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS21299,KAR-TEL-AS,Artyom Pilipenko,12,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS24863,,,12,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS25099,,,12,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS262545,ASN262545,CLARANET TECHNOLOGY S.A.,12,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS27176,DATAWAGON,DataWagon LLC,12,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS35876,,,12,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS36865,,,12,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS395965,,,12,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS4181,TDS-AS,TDS TELECOM,12,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS52974,ASN52974,Henet Telecomunicacoes Ltda,12,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS131429,MOBIFONE-AS-VN,Vu Dinh Long,11,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS132167,,,11,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS134763,CT-DongGuan-IDC,Chinanet Hostmaster,11,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS201106,SPARTANHOST,NOC,11,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS209693,OC-NETWORK,CENTHOST-MNT,11,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS209855,,,11,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS24323,,,11,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS264897,ASN264897,SKYMAX TELECOMUNICAÇÕES LTDA ME,11,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS265903,ASN265903,CYBER TELECOM LTDA,11,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS31213,MF-NWGSM-AS,MEGAFON-GNOC-MNT,11,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS328867,,,11,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS37608,,,11,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS58563,CHINATELECOM-Hubei-IDC,Chinanet Hostmaster,11,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS12334,,,10,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS140320,CHINATELECOM-GUANGDONG-SHANWEI-5G-NETWORK,Chinanet Hostmaster,10,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS18126,CTCX,IRT-JPNIC-JP,10,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS202710,abnet,lir-al-abnet1-1-MNT,10,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS207604,,,10,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS210218,OpenFiber-Italy,Giampietro Di Pasquale,10,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS216014,,,10,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS25513,,,10,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS265087,,,10,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS266832,266832,CONEXIONES TECNOLOGICAS Y COMUNICACION S.A.S.,10,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS267503,ASN267503,RCM BRASIL MULTIMIDIA LTDA,10,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS269137,,,10,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS269246,ASN269246,VCONNECT TELECOM LTDA ME,10,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS272605,ASN272605,GRUPO ULTRA FIBRA,10,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS29124,,,10,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS31556,,,10,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS327813,,,10,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS328961,,,10,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS38673,KCTVNET-AS-KR-KR,AS Manager,10,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS39287,,,10,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS395092,,,10,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS42675,,,10,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS42772,,,10,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS4515,,,10,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS50670,,,10,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS5413,,,10,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS56639,LNET-COM-UA-AS,Lnet.com.ua NOC,10,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS57534,ASAHMEDOV,Ahmedov Alil,10,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS6855,SK-TELEKOM,"Slovak Telekom, a.s.",10,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS8953,,,10,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS17622,,,76,24,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS4685,ASAHI-NET,Japan Network Information Center,48,14,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS34984,TELLCOM-AS,MNT-TELLCOM,44,7,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS56047,CMNET-Hunan-AP,haijun li,42,8,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS59668,ATURON,Turon Media XK,42,8,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS15895,KSNET-AS,Kyivstar PJSC,38,6,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS31200,,,35,7,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS24812,ASHOMENET,HOMENETPOLTAVA-MNT,30,5,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS139881,BDMINTERNET-AS-AP,IRT-BDMINTERNET-BD,30,4,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS213230,HETZNER-CLOUD2-AS,Hetzner Online GmbH - Contact Role,28,6,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS274945,274945,MAX TV S A S,28,4,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS150924,HEPRA-AS-ID,IRT-HEPRA-ID,27,5,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS41820,,,27,5,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS61163,tv,Administrators,27,4,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS17072,,,26,8,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS17917,,,26,7,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS51784,X-CITY-AS,"""X-City"" Ltd.",24,4,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS63859,MYREPUBLIC-AS-ID,Hendra Gunawan,24,4,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS24173,,,23,4,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS8402,,,23,4,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS26615,ASN26615,TIM S/A,22,5,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS28812,JSCBIS-AS,Oleg R. Delmukhametov,22,5,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS16232,ASN-TIM,Engineering Staff TIM,21,4,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS42014,Chumachenko,AS3255-MNT,21,3,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS265592,265592,KBLEX SA DE CV,20,4,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS43764,SEVLUSH-AS,Omelyan Belanynets,20,4,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS49125,Uteam-as,Ivan Gural,20,3,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS49827,,,20,3,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS150436,,,19,3,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS15704,,,18,4,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS198356,ASSKYNETUA,Evgeniy Kondratyk,18,4,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS49824,ACTPA-AS,Iurii Zhovnir,18,4,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS200446,,,18,3,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS28220,ASN28220,Alares Cabo Servicos de Telecomunicacoes S.A.,17,6,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS36866,ORG-JTL1-AFRINIC,Jamii Telecommunications Limited,17,4,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS199995,OT-AS,OMEGAT-MNT,17,3,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS25133,,,17,3,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS269822,269822,COLOMBIA MAS TV S.A.S,17,3,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS56042,,,17,3,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS138759,NETMAX-IN,IRT-IN-NETMAX,17,2,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS56040,CMNET-GuangDong-AP,IRT-CHINAMOBILE-CN,16,4,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS202520,skypass-as,SkyPass Solutions Sp. z.o.o.,16,3,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS213887,WAICORE-LTD,NOC,16,3,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS136442,OCEANWAVE-AS-AP,IRT-OCEANWAVE-MM,16,2,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS210421,,,16,2,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS267714,267714,DAF S. R. L.,16,2,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS2514,,,15,4,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS28649,ASN28649,Desktop Sigmanet Comunicação Multimídia SA,15,4,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS140319,,,15,3,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS201002,PebbleHost-Customers,lir-uk-pebblehost-1-MNT,15,3,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS203003,,,15,3,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS23944,SKYBB-AS-AP,Sky Cable Corporation,15,3,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS3484,,,15,3,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS37457,ORG-TSL2-AFRINIC,Telkom SA Ltd.,15,3,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS9381,HKBNES-AS-AP,HKBN Hostmaster,15,3,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS203451,,,15,2,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS48323,NEIRONSYSTEMS-NET,Dudnik Liliya,15,2,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS35297,DATALINE-AS,Andrii Shevchuk,14,4,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS38623,,,14,4,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS211250,,,14,3,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS41244,,,14,3,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS56048,CMNET-BEIJING-AP,Jinxia Sun,14,3,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS7562,,,14,3,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS9260,,,14,3,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS12297,,,14,2,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS262907,ASN262907,BRASIL TECPAR | AMIGO | AVATO,14,2,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS268188,ASN268188,ATIVA TELECOM LTDA,13,4,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS12849,,,13,3,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS131596,,,13,3,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS16735,ASN16735,ALGAR TELECOM S/A,13,2,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS272090,272090,ALDERETE RIVAS JORDAN TOMAS SEBASTIAN (COMUNICATE INTERNET),13,2,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS27738,27738,Ecuadortelecom S.A.,13,2,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS28209,ASN28209,Under Servicos de Internet Ltda,13,2,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS29695,Altibox_AS,LYSE-MNT,13,2,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS37053,,,13,2,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS43258,CSO,Andry Sobol,13,2,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS45458,,,13,2,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS53062,ASN53062,GGNET TELECOMUNICACOES LTDA,13,2,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS9891,CSLOX-IDC-AS-AP,IRT-CSLOXINFO-TH,13,2,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS17676,,,12,3,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS202538,ATV-PLUS,Bulat Oleksandr,12,3,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS152605,ZCOMNETWORKS-AS-AP,IRT-ZCOMNETWORKS-PK,12,2,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS16342,TOYA,Toya sp.z.o.o,12,2,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS17552,TRUEONLINE-AS-AP,TRUE INTERNET CORPORATION CO. LTD.,12,2,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS24921,,,12,2,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS35444,DigicomAlbania-AS,Markel Stefo,12,2,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS44267,,,12,2,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS48078,DAGOMYS-AS,AZ2566-MNT,12,2,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS48437,MEREZHA-UA-AS,Merezha administative contact,12,2,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS132883,,,11,3,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS17809,,,11,3,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS11260,,,11,2,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
